Code,Name,Pinyin,Current_date,Net_value,Gross_value,Day_rate,One_week,One_month,Three_month,Six_month,One_year,Two_year,Three_year,From_this_y,From_establish,Establish_date,,,Management_rate,Discounted_m_r,,Discounted_m_r,,
000334,长城稳固收益债券C,CCWGSYZQC,2019-02-22,1.1306,1.1506,0.0885,0.2571,0.6588,1.2175,2.1965,4.3952,5.9606,7.1453,1.1451,15.1812,2015-01-28,1,4.2290,,0.00%,,,,
000333,长城稳固收益债券A,CCWGSYZQA,2019-02-22,1.1505,1.1705,0.0870,0.2614,0.6915,1.33,2.4032,4.8770,6.9239,8.5116,1.2052,17.1925,2015-01-28,1,4.7037,0.80%,0.08%,1,0.08%,1,
000328,上投摩根转型动力灵活配置混合,STMGZXDLLHPZHH,2019-02-22,1.2370,1.2370,2.2314,6.9144,15.1769,11.2410,-1.6693,-29.1929,-14.0972,-14.9828,16.2594,23.70,2013-11-25,1,-31.3681,1.50%,0.15%,1,0.15%,1,22.9622
000327,南方新蓝筹混合,NFXLCHH,2019-02-22,1.1892,1.1892,1.0795,3.2292,9.9686,8.5928,8.1189,7.0387,12.7204,17.7426,12.2416,18.92,2015-05-29,1,6.6157,1.50%,0.15%,1,0.15%,1,
000326,南方中小盘成长股票,NFZXPCZGP,2019-02-22,1.0862,1.1042,0.3974,1.1171,3.4280,5.2825,5.1501,5.1501,6.6734,10.0733,6.0950,10.5136,2015-10-28,1,4.8790,1.50%,0.15%,1,0.15%,1,
000320,泰达淘利债券C,TDTLZQC,2019-02-22,1.1582,1.3152,0,0.0086,0.3552,1.8339,3.6563,6.68,9.4664,11.5004,0.95,32.0165,2014-08-06,1,6.6800,,0.00%,,,,
000319,泰达淘利债券A,TDTLZQA,2019-02-22,1.1699,1.3279,-0.0085,0.0086,0.3689,1.8764,3.7610,6.9426,9.9868,12.3033,0.9665,33.3040,2014-08-06,1,6.9518,0.80%,0.08%,1,0.08%,1,
000314,招商瑞丰灵活配置混合发起式A,ZSRFLHPZHHFQSA,2019-02-22,1.4080,1.5550,1.5873,2.9993,7.8928,6.0241,5.3104,2.2513,8.8868,12.4877,8.5582,56.4704,2013-11-06,1,0.5810,1.50%,0.15%,1,0.15%,1,53.4024
000313,华安沪深300增强C,HAHS300ZQC,2019-02-22,1.3697,1.7297,2.4994,5.4102,11.1408,8.7495,2.7995,-9.1952,10.9756,29.5991,14.7441,69.1268,2013-09-27,1,-11.2835,,0.00%,,,,79.1597
000312,华安沪深300增强A,HAHS300ZQA,2019-02-22,1.4195,1.7795,2.4984,5.4215,11.1764,8.9075,3.0939,-8.7432,12.1053,31.3668,14.8091,74.3238,2013-09-27,1,-10.8454,1.20%,0.12%,1,0.12%,1,84.08
000311,景顺长城沪深300增强,JSCCHS300ZQ,2019-02-22,1.8430,2.1830,1.9923,4.6564,9.8332,6.5934,1.9923,-14.2392,8.1340,35.7599,13.9061,116.8086,2013-10-29,1,-15.5421,1.20%,0.12%,1,0.12%,1,118.5571
000309,大摩品质生活精选股票,DMPZSHJXGP,2019-02-22,1.6880,1.6880,2.9896,5.4341,11.5664,10.1109,11.3456,-6.8946,-10.1171,17.3853,17.7127,68.80,2013-10-29,1,-9.1561,1.50%,0.15%,1,0.15%,1,67.1287
000308,建信创新中国混合,JXCXZGHH,2019-02-22,2.2030,2.2030,1.8964,3.8172,9.9850,8.2555,9.2216,-9.8978,-2.5221,11.9411,11.6008,120.30,2013-09-24,1,-11.7382,1.50%,0.15%,1,0.15%,1,110.8134
000307,易方达黄金ETF联接A,YFDHJETFLJA,2019-02-22,1.0185,1.0185,-0.5857,0.1672,1.9826,4.5903,8.2474,5.2278,3.2229,,1.2526,1.85,2016-05-26,1,6.3953,0.70%,0.07%,1,0.07%,1,
000306,天弘弘利债券,THHLZQ,2019-02-22,1.2110,1.3270,0,0,0.4146,1.6792,1.9360,2.2804,5.3729,5.8759,0.9167,33.0860,2013-09-11,1,2.2804,1.00%,0.10%,1,0.10%,1,29.9668
000305,中银中高等级A,ZYZGDJA,2019-02-22,1.0780,1.3440,0,0,0.0928,1.8828,4.4108,8.6952,10.9334,11.9466,0.9363,38.2175,2013-12-05,1,8.6952,0.80%,0.08%,1,0.08%,1,36.0408
000299,中海纯债债券C,ZHCZZQC,2019-02-22,1.0540,1.1940,-0.0948,0,0.1902,1.5415,3.2322,6.0362,7.5510,4.3565,0.9579,20.1119,2014-04-23,1,6.0362,0.00%,0.00%,,0.00%,0,
000298,中海纯债债券A,ZHCZZQA,2019-02-22,1.0720,1.2120,0,0,0.2806,1.6114,3.4749,6.3492,8.1736,5.4080,1.0367,22.0447,2014-04-23,1,6.3492,0.80%,0.08%,1,0.08%,1,
000297,鹏华可转债债券,PHKZZZQ,2019-02-22,0.8930,0.8930,1.7084,4.2007,9.4363,10.5198,7.8502,-0.4459,7.3317,-2.8292,14.1944,-10.70,2015-02-03,1,-2.5641,0.80%,0.08%,1,0.08%,1,
000294,华安生态优先混合,HASTYXHH,2019-02-22,2.0970,2.0970,2.6432,6.6633,14.8412,15.6646,10.4265,0.3349,28.4926,33.7372,19.2155,109.70,2013-11-28,1,-2.7273,1.50%,0.15%,1,0.15%,1,108.4493
000290,鹏华全球高收益债,PHQQGSYZ,2019-02-21,1.1076,1.4121,-0.5209,0.0632,2.3944,4.8367,3.1381,4.1956,0.5965,17.2752,3.7273,43.86,2013-10-22,1,4.1534,0.80%,0.08%,1,0.08%,1,40.7632
000286,银华信用季季红债券A,YHXYJJHZQA,2019-02-22,1.0640,1.3560,0,0.0941,0.4722,1.7091,3.4592,7.5056,13.0807,18.1465,1.3252,40.8701,2013-09-18,1,7.5056,0.70%,0.07%,1,0.07%,1,43.0153
000279,华商红利优选灵活配置,HSHLYXLHPZ,2019-02-22,0.8930,1.8460,0.4499,1.2472,3.3565,1.1325,-4.6959,2.7602,-4.3072,-2.1199,4.5668,108.7097,2013-09-17,1,2.5301,1.50%,0.15%,1,0.15%,1,101.2630
000274,广发亚太中高收益债券,GFYTZGSYZQ,2019-02-21,1.2750,1.3450,-0.3906,0.0785,2.4920,7.4137,5.3719,9.5361,3.0719,16.9660,4.0816,35.6806,2013-11-28,1,9.4016,0.80%,0.08%,1,0.08%,1,33.5439
000273,华润元大安鑫灵活配置混合,HRYDAXLHPZHH,2019-02-22,1.16,1.8820,3.2028,6.2271,9.3308,8.5126,4.9774,-21.0347,-6.2683,-1.2965,9.7445,76.7779,2013-09-11,1,-23.4173,1.20%,0.12%,1,0.12%,1,74.3372
000270,建信安心保本混合,JXAXBBHH,2019-02-22,1.0610,1.6210,0,0.0944,0.2836,0.5687,0.8555,2.7106,5.5721,7.8257,0.5687,62.0620,2013-09-03,1,2.7106,1.20%,0.12%,1,0.12%,1,59.3530
000264,博时内需增长混合,BSNXZZHH,2019-02-22,0.93,0.8130,0.8677,2.99,6.6514,13.8311,5.2036,-9.0909,-3.7267,-13.6490,11.7789,-9.0897,2013-07-15,1,-10.1662,1.50%,0.15%,1,0.15%,1,-7.2782
000263,工银信息产业混合,GYXXCYHH,2019-02-22,1.4230,1.70,3.1159,6.1940,14.2054,14.9434,8.8752,-2.9993,-5.3227,-17.3538,18.5833,66.3668,2013-11-11,1,-6.1349,1.50%,0.15%,1,0.15%,1,39.8040
000259,农银区间收益混合,NYQJSYHH,2019-02-22,2.0525,2.0525,2.4048,5.3483,11.4702,7.6637,0.4748,-13.1254,6.0724,16.7387,15.1214,105.25,2013-08-21,1,-15.1020,1.50%,0.15%,1,0.15%,1,85.3273
000256,上投摩根红利回报混合A,STMGHLHBHHA,2019-02-22,0.9660,1.3080,0.4158,0.7299,1.5773,2.1141,0.8351,-4.3565,0.0644,4.2517,2.3305,33.5026,2013-09-18,1,-4.7525,1.20%,0.12%,1,0.12%,1,31.0133
000253,景顺长城景兴信用纯债债券C,JSCCJXXYCZZQC,2019-02-22,1.3070,1.3070,0,0.0766,0.3070,1.6330,3.4019,3.8951,5.4883,5.6589,1.0046,30.70,2013-08-26,1,3.8951,0.00%,0.00%,,0.00%,0,26.7701
000252,景顺长城景兴信用纯债债券A,JSCCJXXYCZZQA,2019-02-22,1.3370,1.3370,0,0.0749,0.3001,1.8279,3.6434,4.3716,6.2798,6.96,1.1346,33.70,2013-08-26,1,4.3716,0.80%,0.08%,1,0.08%,1,29.4288
000251,工银金融地产混合,GYJRDCHH,2019-02-22,2.1810,2.9160,3.0231,6.6504,11.6743,9.0027,13.5317,-3.9933,18.6493,39.5166,16.5687,210.9824,2013-08-26,1,-6.5904,1.50%,0.15%,1,0.15%,1,172.0756
000248,汇添富中证主要消费ETF联接,HTFZZZYXFETFLJ,2019-02-22,1.4668,1.4668,0.7971,2.6739,11.3659,18.8366,7.3399,-7.6264,35.3137,71.6961,18.3571,46.68,2015-03-24,1,-8.2751,1.00%,0.10%,1,0.10%,1,
000242,景顺长城策略精选灵活配置混合,JSCCCLJXLHPZHH,2019-02-22,1.0160,1.5660,1.3972,4.7423,9.13,7.9703,3.4623,-7.9710,-5.4942,8.8065,12.3894,60.4230,2013-08-07,1,-9.3297,1.50%,0.15%,1,0.15%,1,35.0213
000236,工银月月薪定期支付债券A,GYYYXDQZFZQA,2019-02-22,1.5130,1.5130,0.0661,0.2651,0.8667,1.6118,1.8170,0.3981,4.7784,6.9258,1.6118,51.30,2013-08-14,1,0.3318,0.80%,0.08%,1,0.08%,1,49.0640
000220,富国医疗保健行业混合,FGYLBJHYHH,2019-02-22,1.8480,1.8480,1.4270,1.8743,8.3871,-1.0707,-2.2739,12.7517,9.3491,-7.9223,8.3871,84.80,2013-08-07,1,11.8365,1.50%,0.15%,1,0.15%,1,61.2565
000219,博时裕益灵活配置,BSYYLHPZ,2019-02-22,1.1440,1.3960,2.5090,4.2843,8.1285,4.1894,1.5084,-5.0623,3.4357,-4.7775,10.7454,40.6363,2013-07-29,1,-6.8880,1.50%,0.15%,1,0.15%,1,49.4541
000218,国泰黄金ETF联接A,GTHJETFLJA,2019-02-22,1.0909,1.0909,-0.6376,0.1929,2.1346,5.0255,8.9157,5.5539,3.6288,,1.5263,9.09,2016-04-13,1,6.7925,0.70%,0.07%,1,0.07%,1,
000217,华安黄金易ETF联接C,HAHJYETFLJC,2019-02-22,1.0570,1.0570,-0.6112,0.2086,2.1750,5.1532,9.2845,5.9437,3.3135,11.2632,1.5663,5.70,2013-08-22,1,7.1665,,0.00%,,,,9.9896
000216,华安黄金易ETF联接A,HAHJYETFLJA,2019-02-22,1.0623,1.0623,-0.6175,0.1981,2.1639,5.0742,9.1329,5.7857,3.4372,11.4690,1.5195,6.23,2013-08-22,1,7.0205,0.60%,0.06%,1,0.06%,1,10.4262
000215,广发趋势优选灵活配置,GFQSYXLHPZ,2019-02-22,1.5690,1.7650,0.1916,0.5770,1.3566,2.1004,3.3564,4.0484,18.0938,27.0288,2.6832,77.9673,2013-09-11,1,3.8494,1.50%,0.15%,1,0.15%,1,62.8246
000214,广发成长优选混合,GFCZYXHH,2019-02-22,1.4340,1.4340,0.4202,1.1997,2.0641,2.7957,4.2151,-3.6938,6.0651,7.5769,2.3555,43.40,2013-12-11,1,-4.0296,1.50%,0.15%,1,0.15%,1,25.0218
000209,信诚新兴产业混合,XCXXCYHH,2019-02-22,1.1640,1.1640,3.4667,7.8777,13.1195,9.6045,4.5822,-16.0173,-30.5903,-37.0471,15.9363,16.40,2013-07-17,1,-19.1919,1.50%,0.15%,1,0.15%,1,12.3552
000208,建信双债增强债券C,JXSZZQZQC,2019-02-22,1.1820,1.1920,1.3722,2.1608,4.6945,5.2538,3.0514,-2.3140,-3.9805,-4.7542,6.7751,19.3715,2013-07-25,1,-3.8843,0.00%,0.00%,,0.00%,0,15.7689
000207,建信双债增强债券A,JXSZZQZQA,2019-02-22,1.2070,1.2170,1.3434,2.1151,4.6834,5.3229,3.1624,-2.0292,-3.3627,-3.6712,6.7197,21.8939,2013-07-25,1,-3.5714,0.80%,0.08%,1,0.08%,1,17.9863
000206,易方达投资级信用债债券C,YFDTZJXYZZQC,2019-02-22,1.1450,1.3620,0,0,0.2627,1.9472,3.8650,7.1767,9.9460,10.1872,1.4992,39.3677,2013-09-10,1,7.1767,0.00%,0.00%,,0.00%,0,39.3677
000205,易方达投资级信用债债券A,YFDTZJXYZZQA,2019-02-22,1.1450,1.3730,0,0,0.2626,2.0372,3.9568,7.2735,10.0406,10.5796,1.4992,40.7520,2013-09-10,1,7.2735,0.80%,0.08%,1,0.08%,1,40.4711
000199,国泰量化策略收益混合,GTLHCLSYHH,2019-02-22,1.1545,1.3663,1.2187,3.3664,8.5770,4.6691,1.7181,-16.2799,-16.8228,-8.6630,11.6970,36.6339,2013-08-12,1,-16.9399,1.20%,0.12%,1,0.12%,1,33.1714
000194,银华信用四季红债券A,YHXYSJHZQA,2019-02-22,1.0810,1.4120,0,0.0926,0.3714,1.6859,3.5219,7.4958,10.0624,12.1058,1.4960,47.9303,2013-08-07,1,7.4958,0.80%,0.08%,1,0.08%,1,46.4656
000192,富国信用债债券C,FGXYZZQC,2019-02-22,1.0380,1.3040,0,0,0.2890,1.7546,3.9646,7.6111,10.1010,11.8031,1.1645,34.5585,2013-06-25,1,7.6111,0.00%,0.00%,,0.00%,0,35.2574
000191,富国信用债债券A,FGXYZZQA,2019-02-22,1.0380,1.3290,0,0,0.2890,1.7535,4.0651,8.0296,10.8517,13.1216,1.2619,37.7603,2013-06-25,1,8.0296,0.80%,0.08%,1,0.08%,1,38.0580
000190,中银新回报灵活配置混合,ZYXHBLHPZHH,2019-02-22,1.3090,1.6290,0.2297,0.5377,1.0031,1.0811,1.0031,0.1430,11.9342,17.3747,1.7094,67.0370,2013-09-10,1,-0.0101,1.20%,0.12%,1,0.12%,1,62.8041
000189,易方达丰华债券A,YFDFHZQA,2019-02-22,0.9996,1.0935,-0.01,-0.0470,-0.0470,0.3411,0.6342,0.8306,7.3788,9.2006,0.1467,9.4190,2016-01-13,1,0.8710,0.80%,0.08%,1,0.08%,1,
000188,华泰柏瑞丰盛纯债债券C,HTBRFSCZZQC,2019-02-22,1.1927,1.3310,-0.0084,-0.0419,0.2690,1.5323,4.0387,10.0378,13.7204,13.0406,0.8114,35.6711,2013-09-02,1,10.0563,0.00%,0.00%,,0.00%,0,33.7979
000187,华泰柏瑞丰盛纯债债券A,HTBRFSCZZQA,2019-02-22,1.2161,1.3544,0,-0.0329,0.3134,1.6466,4.2521,10.5043,14.6507,14.6001,0.8709,38.2353,2013-09-02,1,10.5225,0.80%,0.08%,1,0.08%,1,36.0584
000186,华泰柏瑞季季红债券,HTBRJJHZQ,2019-02-22,1.0377,1.3467,-0.0193,-0.0192,0.4064,1.9335,4.4318,10.7726,15.1208,14.9821,1.0410,39.7257,2013-11-13,1,10.7939,0.80%,0.08%,1,0.08%,1,37.2551
000185,工银添福债券B,GYTFZQB,2019-02-22,1.5030,1.6480,0.4008,0.7372,2.1753,1.2803,3.3744,0.8469,2.4119,2.9873,2.0366,64.9856,2013-10-31,1,0.5115,0.00%,0.00%,,0.00%,0,61.5922
000184,工银添福债券A,GYTFZQA,2019-02-22,1.5060,1.6520,0.40,0.7358,2.1710,1.2036,1.2656,-1.0373,0.9565,1.8895,2.0325,65.3667,2013-10-31,1,-1.3001,0.80%,0.08%,1,0.08%,1,61.6488
000182,景顺长城四季金利债券C,JSCCSJJLZQC,2019-02-22,1.1570,1.3330,0.5213,1.1363,2.4801,4.4067,6.1271,5.9434,9.8426,12.2611,3.4883,36.2456,2013-07-30,1,5.3025,0.00%,0.00%,,0.00%,0,32.9070
000181,景顺长城四季金利债券A,JSCCSJJLZQA,2019-02-22,1.1760,1.3580,0.5988,1.2048,2.5283,4.5266,6.2226,6.3133,10.5658,13.4914,3.5211,39.0038,2013-07-30,1,5.5901,0.80%,0.08%,1,0.08%,1,35.3337
000179,广发美国房地产指数,GFMGFDCZS,2019-02-21,1.1470,1.5170,-0.3475,-0.6926,5.2294,2.1890,0.8057,23.7935,3.0384,24.4778,10.0207,57.7134,2013-08-09,1,24.7181,1.30%,0.13%,1,0.13%,1,48.5060
000176,嘉实沪深300指数研究增强,JSHS300ZSYJZQ,2019-02-22,1.2082,1.2082,1.9922,4.3621,9.7167,8.3587,4.9149,-11.4547,8.3005,25.8935,13.9919,20.82,2014-12-26,1,-12.7959,1.00%,0.10%,1,0.10%,1,
000175,汇添富高息债债券C,HTFGXZZQC,2019-02-22,1.3920,1.4270,0.2160,0.5054,1.0893,2.8065,4.5830,0.8696,3.0348,4.8602,1.8288,42.8196,2013-06-27,1,0.5797,0.00%,0.00%,,0.00%,0,38.9296
000174,汇添富高息债债券A,HTFGXZZQA,2019-02-22,1.4660,1.5010,0.2051,0.5487,1.1034,2.9494,4.7891,4.1193,6.6957,9.1079,1.8762,50.3507,2013-06-27,1,3.7642,1.00%,0.10%,1,0.10%,1,45.83
000173,汇添富美丽30混合,HTFML30HH,2019-02-22,2.1940,2.1940,1.8097,4.2776,10.5290,6.4016,2.6673,-14.1628,16.2692,14.7490,15.8395,119.40,2013-06-25,1,-15.3365,1.50%,0.15%,1,0.15%,1,78.3740
000172,华泰柏瑞量化增强混合A,HTBRLHZQHHA,2019-02-22,1.2140,2.2260,1.9312,4.2956,9.6658,6.6784,1.6750,-13.1869,-0.1129,24.3134,13.3521,132.1535,2013-08-02,1,-14.5456,1.20%,0.12%,1,0.12%,1,118.8063
000167,广发聚优灵活配置混合A,GFJYLHPZHHA,2019-02-22,1.1370,1.3470,1.5179,3.5519,10.1744,8.3889,-0.8719,-18.6113,7.9820,0.8811,11.58,33.4657,2013-09-11,1,-19.4703,1.50%,0.15%,1,0.15%,1,9.7580
000166,中海策略精选灵活配置混合,ZHCLJXLHPZHH,2019-02-22,0.9776,1.3569,2.0992,3.9889,7.1930,6.1455,1.5583,-5.0044,-2.9195,-2.7263,7.6296,35.6987,2013-07-31,1,-7.3171,1.50%,0.15%,1,0.15%,1,34.0896
000165,国投瑞银策略精选混合,GTRYCLJXHH,2019-02-22,1.4770,2.1520,0.9569,2.1438,4.5294,4.7518,1.6088,-0.9628,4.5159,16.0759,5.8781,130.7910,2013-09-27,1,-1.7674,1.50%,0.15%,1,0.15%,1,109.9839
000153,大成景旭纯债债券C,DCJXCZZQC,2019-02-22,1.0743,1.3523,0,0.0279,0.3082,1.3762,3.3945,5.5924,7.8858,9.9527,0.8394,37.1366,2013-07-23,1,5.5924,0.00%,0.00%,,0.00%,0,36.5902
000152,大成景旭纯债债券A,DCJXCZZQA,2019-02-22,1.0733,1.3758,0.0093,0.0280,0.3516,1.3987,3.56,6.0077,8.7766,11.3370,0.7853,39.7538,2013-07-23,1,6.0077,0.80%,0.08%,1,0.08%,1,38.7823
000150,华安双债添利债券C,HASZTLZQC,2019-02-22,1.1840,1.5040,0.1692,0.4241,0.9377,2.0689,3.5870,6.3791,10.5131,9.4041,1.8933,53.4939,2013-06-14,1,6.1096,0.00%,0.00%,,0.00%,0,56.6264
000149,华安双债添利债券A,HASZTLZQA,2019-02-22,1.2050,1.5250,0.1663,0.4167,0.9212,2.2052,3.7898,6.8262,11.3305,10.6326,1.9458,55.8813,2013-06-14,1,6.5603,0.80%,0.08%,1,0.08%,1,58.7386
000148,易方达高等级信用债债券C,YFDGDJXYZZQC,2019-02-22,1.2620,1.3320,0,0,0.4777,2.1036,5.0791,8.6059,13.3873,12.6786,1.4469,34.4871,2013-08-23,1,8.6059,0.00%,0.00%,,0.00%,0,32.8924
000147,易方达高等级信用债债券A,YFDGDJXYZZQA,2019-02-22,1.2670,1.3370,0,0,0.4758,2.1775,5.2326,8.9425,12.0247,11.63,1.4412,34.9273,2013-08-23,1,8.9425,0.80%,0.08%,1,0.08%,1,32.9333
000143,鹏华双债加利债券,PHSZJLZQ,2019-02-22,1.3940,1.4440,0.5554,1.4999,2.7569,3.9678,5.5981,6.6402,8.5923,11.1643,3.9911,46.3147,2013-05-27,1,5.9899,0.80%,0.08%,1,0.08%,1,46.0227
000142,融通通泰保本混合A,RTTTBBHHA,2019-02-22,1.0420,1.3070,0.1923,0.3853,0.9690,1.1650,0.4821,1.9569,5.0403,5.3964,1.3618,30.6915,2013-05-30,1,1.7612,1.20%,0.12%,1,0.12%,1,27.8782
000141,富国国有企业债C级,FGGYQYZCJ,2019-02-22,1.0076,1.2726,0,0.0892,0.3277,0.9969,2.3502,5.0466,8.1247,9.8533,0.7168,30.8211,2013-09-25,1,5.0361,0.00%,0.00%,,0.00%,0,29.2673
000139,富国国有企业债债券A,FGGYQYZZQA,2019-02-22,1.01,1.2950,0,0.0991,0.3677,1.1184,2.5748,5.5034,8.9122,11.0914,0.7875,33.6436,2013-09-25,1,5.4825,0.80%,0.08%,1,0.08%,1,31.9259
000136,民生加银策略精选混合,MSJYCLJXHH,2019-02-22,2.0310,2.3920,0.9443,1.7535,5.1242,4.9070,0.1479,-10.0531,3.3082,3.5797,6.5024,136.4724,2013-06-07,1,-10.8503,1.50%,0.15%,1,0.15%,1,123.5089
000131,大成景兴信用债债券C,DCJXXYZZQC,2019-02-22,1.2259,1.5259,0.1389,0.3274,0.6238,1.5659,3.0168,9.9462,12.3648,11.1534,1.1552,55.8370,2013-06-04,1,9.7220,0.00%,0.00%,,0.00%,0,58.8552
000130,大成景兴信用债债券A,DCJXXYZZQA,2019-02-22,1.2547,1.5547,0.1357,0.3278,0.6498,1.6775,3.1826,10.4490,13.2401,12.4647,1.2099,59.0251,2013-06-04,1,10.2289,0.80%,0.08%,1,0.08%,1,61.4468
000129,大成景安短融债券B,DCJADRZQB,2019-02-22,1.2377,1.3427,-0.0081,0.0405,0.2349,0.8146,1.5904,4.4546,10.2881,12.5588,0.5198,34.4853,2013-05-24,1,4.4461,0.00%,0.00%,,0.00%,0,29.4372
000128,大成景安短融债券A,DCJADRZQA,2019-02-22,1.2145,1.3195,-0.0082,0.0330,0.2063,0.7299,1.4346,4.1426,9.6378,11.5160,0.4715,32.1465,2013-05-24,1,4.1426,0.00%,0.00%,,0.00%,0,27.1862
000127,农银行业领先混合,NYHYLXHH,2019-02-22,2.1852,2.1852,2.5723,5.5193,11.8035,8.5113,-0.2420,-8.1077,19.2665,36.9774,15.3201,118.52,2013-06-25,1,-10.0631,1.50%,0.15%,1,0.15%,1,107.2655
000126,招商安润保本混合,ZSARBBHH,2019-02-22,1.0390,1.3830,0.1929,0.2896,0.6783,0.7759,0.9718,1.07,2.9732,3.9782,0.8738,39.6427,2013-04-19,1,0.8755,1.50%,0.15%,1,0.15%,1,42.7839
000124,华宝服务优选混合,HBFWYXHH,2019-02-22,1.5470,1.8470,2.1122,4.7394,11.7775,5.9589,-4.3881,-11.4482,-6.6948,-16.6038,12.4273,68.7893,2013-06-27,1,-13.1654,1.50%,0.15%,1,0.15%,1,44.8835
000123,汇添富实业债债券C,HTFSYZZQC,2019-02-22,1.1010,1.3750,0.2732,0.6399,1.3813,2.6095,3.1865,1.7560,4.7574,4.6749,2.7053,40.9828,2013-06-14,1,1.2939,0.00%,0.00%,,0.00%,0,38.8993
000122,汇添富实业债债券A,HTFSYZZQA,2019-02-22,1.1330,1.4070,0.3543,0.6217,1.4324,2.7198,3.4703,2.2563,5.6903,6.0805,2.7198,44.6532,2013-06-14,1,1.8051,1.00%,0.10%,1,0.10%,1,42.0955
000121,华夏永福混合A,HXYFHHA,2019-02-22,1.6090,1.6090,1.2587,2.6803,5.0947,3.4727,3.9406,0.3743,6.9103,11.0421,6.4858,60.90,2013-08-13,1,-0.9357,0.80%,0.08%,1,0.08%,1,57.5906
000120,中银美丽中国混合,ZYMLZGHH,2019-02-22,1.1710,1.2060,2.2707,5.3058,8.5264,5.6860,-0.5942,-18.1119,-9.9231,-5.5645,9.0317,21.1103,2013-06-07,1,-19.8601,1.50%,0.15%,1,0.15%,1,10.2005
000119,广发聚鑫债券C,GFJXZQC,2019-02-22,1.2530,1.69,1.8699,3.3828,6.8201,7.1857,4.3298,3.7252,6.2765,4.2891,10.3965,72.0765,2013-06-05,1,1.4900,0.00%,0.00%,,0.00%,0,73.2895
000118,广发聚鑫债券A,GFJXZQA,2019-02-22,1.2670,1.7110,1.8489,3.4286,6.9198,7.2820,4.6243,4.1941,7.1912,5.5512,10.4621,74.7901,2013-06-05,1,1.9737,0.80%,0.08%,1,0.08%,1,75.3160
000117,广发轮动配置混合,GFLDPZHH,2019-02-22,1.3950,1.3950,1.6023,3.4099,12.5908,10.4513,3.4866,-11.7089,-9.0613,-3.0577,14.2506,39.50,2013-05-28,1,-12.8481,1.50%,0.15%,1,0.15%,1,21.7277
000110,金鹰元安混合A,JYYAHHA,2019-02-22,1.1461,1.4403,0.4910,1.8846,3.8981,3.9546,6.3665,7.3831,10.1066,11.0024,7.0721,44.0338,2013-05-20,1,6.4930,0.80%,0.08%,1,0.08%,1,38.9885
000109,富国稳健增强债券C,FGWJZQZQC,2019-02-22,1.0960,1.3770,0.2745,0.7353,1.6698,2.5257,3.4939,5.0815,8.7256,11.0457,2.5257,43.3081,2013-05-21,1,5.0815,0.00%,0.00%,,0.00%,0,43.1711
000107,富国稳健增强债券A/B,FGWJZQZQAB,2019-02-22,1.1070,1.4050,0.2717,0.7280,1.6529,2.50,3.6517,5.5291,9.5989,12.3547,2.50,46.8674,2013-05-21,1,5.5291,0.80%,0.08%,1,0.08%,1,46.2875
000104,华宸未来稳健添利债券A,HCWLWJTLZQA,2019-02-22,1.0707,1.2807,0.0093,-0.0467,0.0561,1.6326,1.0094,1.6809,-0.8611,2.7543,1.1908,30.6148,2013-08-20,1,1.6809,0.80%,0.08%,1,0.08%,1,30.3541
000103,国泰中国企业境外高收益债券,GTZGQYJWGSYZQ,2019-02-21,1.3620,1.3620,-0.5113,-0.5839,0.6652,1.7177,1.7177,7.2441,0.2946,16.0136,0.4425,36.20,2013-04-26,1,7.4568,0.80%,0.08%,1,0.08%,1,34.9851
000088,嘉实中证金边国债ETF联接C,JSZZJBGZETFLJC,2019-02-22,1.0602,1.0602,-0.0566,-0.4133,-0.3197,-0.0471,0.5692,2.0110,-2.2316,-2.9743,-0.0283,6.02,2013-05-10,1,2.0012,0.00%,0.00%,,0.00%,0,7.2968
000087,嘉实中证金边国债ETF联接A,JSZZJBGZETFLJA,2019-02-22,1.0669,1.0669,-0.0562,-0.4014,-0.2897,0,0.6699,2.1837,-2.0743,-2.6285,0,6.69,2013-05-10,1,2.2603,0.50%,0.05%,1,0.05%,1,7.6915
000085,博时安盈债券C,BSAYZQC,2019-02-22,1.19,1.2220,0,0.0588,0.3372,1.2077,2.4978,5.6838,8.1818,9.3750,0.8902,22.7578,2013-04-23,1,5.6838,,0.00%,,,,18.5942
000084,博时安盈债券A,BSAYZQA,2019-02-22,1.2147,1.2507,0,0.0659,0.3635,1.2841,2.6795,6.0873,9.0395,10.6283,0.9306,25.7768,2013-04-23,1,6.0699,0.30%,0.03%,1,0.03%,1,21.0405
000083,汇添富消费行业混合,HTFXFHYHH,2019-02-22,3.21,3.21,1.7755,4.5603,11.3810,14.3977,6.0456,-9.5520,35.8443,50.9168,17.1961,221,2013-05-03,1,-11.0454,1.50%,0.15%,1,0.15%,1,166.39
000082,嘉实研究阿尔法股票,JSYJAEFGP,2019-02-22,1.1890,1.7990,1.8852,4.4816,9.8891,8.8168,4.1014,-9.4114,6.5884,20.8573,14.1075,92.5256,2013-05-28,1,-9.7387,1.50%,0.15%,1,0.15%,1,88.7506
000081,天治可转债增强债券C,TZKZZZQZQC,2019-02-22,1.1510,1.1510,1.3204,2.8597,7.5701,8.4826,6.7718,2.4933,3.3214,-12.1374,10.8863,15.10,2013-06-04,1,2.6762,0.00%,0.00%,,0.00%,0,23.7634
